Karza FSSAI Address,LFA1_Address,Vendor code ,FSSAI Number ,Remarks,Score,pincodes,Final Remark
"PLOT NO 37 KIADB INDUSTRIAL AREA RAICHUR ROAD AUTO NAGAR MANVI, RAICHUR, KARNATAKA, 584123",KIADB INDL AREA RAICHUR ROAD AUTO NAGAR MANVI KARNATAKA 564123,25014685,11221324000033,ok check Pin,95.2380952380952,False,Ok But Wrong Pincode
"PLOT NO 37 KIADB INDUSTRIAL AREA RAICHUR ROAD AUTO NAGAR MANVI, RAICHUR, KARNATAKA, 584123",PLOT NO 37  KIADB INDUSTRIAL AREA  RAICHUR ROAD  AUTO NAGAR  MANVI  KARNATAKA 584123,29001112,11221324000033,match,100,True,Match
"GAT NO -48,AT POST - KOJOLI,TALUKA-TRIMBAKESHWAR, NASHIK, MAHARASHTRA, 422212",KOJULI GAT NO 48 1 TRIMBAK NASHIK  MAHARASHTRA 422212,25014698,11521029000019,not match,76.7857142857143,True,Match
"H NO. 7-4-26, YASHODARA NAGAR COLONY, BAIRAMALGUDA, HYDERABAD, TELANGANA, 500074",HASTINAPURAM NORTH 8 7 92 12 NAGARJUNA SAGAR ROAD TELANGANA 500079,25014702,13619012000604,not match,53.968253968254,False,Ok But Wrong Pincode
"NO. 210/P1, RAICHUR GROWTH CENTRE, NEAR CHIKKSUGUR VILLAGE, INDUSTRIAL AREA,   HYDERABAD ROAD, RAICHUR, RAICHUR, KARNATAKA, 584134",RAICHUR GROWTH CENTRE 210 P1  CHIKKSUGUR VILLAGE HYDERABAD ROAD KARNATAKA 584134,25014720,10019043002513,match,100,True,Match
"S.NO -132/4, SHUBH LABH BUILDING, NEAR WATER TANK, GURUDWARA ROAD, WALHEKARWADI, CHINCHWAD , PUNE, MAHARASHTRA, 411033",CHINCHWAD 1332 4 NEAR WATER TANK WALHEKARWADI MAHARASHTRA 411033,25014723,10018022008100,match,95.4128440366972,True,Match
"G-2, 68 LODHI MOHALLA, BEHIND NOVELTY MARKET, JAIL RAOD, INDORE, INDORE, MADHYA PRADESH, 452007",G 3 26 LODI MOHALLA JAI ROAD INDORE  MADHYA PRADESH 452007,25014725,11414850000156,not match,77.4193548387097,True,Match
"PLOT NO SPL-21 KSSIDC  INDUSTRIAL ESTATE, ANTHARASANA HALLI TUMKUR, TUMKUR, KARNATAKA, 572106",ANTHARASANA HALLI PLOT NO  SPL21 KS SIDC INDL STAGE KARNATAKA 572106,25014726,11215327000196,match,82.089552238806,True,Match
"1348, AKKIHONDA, NEAR HARI MANDIR,   HUBLI, HDMC, KARNATAKA, 580024",AKKIHONDA NEAR HARI MANDIR 1348 HUBLI CIRCLE III KARNATAKA 580020,25014745,11221336000258,ok check Pin,94.949494949495,False,Ok But Wrong Pincode
"# 116/117, 7TH MAIN, 3RD PHASE, PEENYA INDUSTRIAL AREA, BANGALORE, B.B.M.P NORTH, KARNATAKA, 560058",116 117 3RD PHASE PEENYA INDUSTRIAL  AREA BANGALORE KARNATAKA 560058,25014746,11217332000435,match,100,True,Match
"PLOT NO: 84(PART), IDA GANDHI NAGAR, QUTBULLAPUR MANDAL,MEDCHAL DIST, HYDERABAD, TELANGANA, 500037",84 PART CIEL EXTENTION IDPL POST  TELANGANA 500037,25014748,13614014000012,not match,43.75,True,Not Match
"136/141 KAMLA NIWAS, RDP-1, GORAI BORIVALI WEST MUMBAI 400091, GREATER MUMBAI, MAHARASHTRA, 400091",KAMALA NIWAS RDP 1 GORAI BORIVALI W EST MAHARASHTRA 400091,25014754,11518012000256,not match,79.6747967479675,True,Match
"467/1/2 SANAVDA, BETMA, INDORE, MADHYA PRADESH, 453331",SURVEY NO 467 1 2 GRAM SANVADA POST  BETMA DEPALPUR MADHYA PRADESH 453001,25014755,11418850000588,not match,78.8732394366197,False,Ok But Wrong Pincode
"SRI KRISHNA OIL MILLS, B-4, INDUSTRIAL ESTATE, MULUGU ROAD, WARANGAL URBAN DIST, WARANGAL, TELANGANA, 506007",INDUSTRIAL ESTATE 8 4 1 1 379 INDUSTRIAL ESTATE MULUG ROAD TELANGANA 506007,25014756,13616005000095,match,80,True,Match
"SRI KRISHNA OIL MILLS, B-4, INDUSTRIAL ESTATE, MULUGU ROAD, WARANGAL URBAN DIST, WARANGAL, TELANGANA, 506007",INDUSTRIAL ESTATE B 4 15 1 379 INDUSTRIAL ESATE MULUG ROAD TELANGANA 506007,25014757,13616005000095,not match,71.9101123595506,True,Match
"NILADRI SEKHAR DEY, JOYRAMPUR, DIHIBOYRAH, ARAMBAGH, HOOGHLY, HOOGHLY, MALAYPUR-II, WEST BENGAL, 712413",DIHIBAYRA ARAMBAGH HOOGHLY 423 JOYRAMPUR WEST BENGAL 712413,25014759,22819007002744,match,84.4444444444444,True,Match
"SURVEY NO5,BHOLE FARM,HOSAHALLI VILLAGE,MAGADI MAIN ROAD,VISHWANEEDAM POST,BENGALURU.560091, BANGALORE URBAN, KARNATAKA, 560091",HOSAHALLI VILLAGE MAGADI MAIN ROAD PO VISHANEEDAM KARNATAKA 560091,25014771,10020043002967,match,85.4368932038835,True,Match
"D.NO.77-85/1-32, FIRST FLOOR, ROOM NO.1, BARMA COLONY, PAYAKAPURAM,VIJAYAWADA, N T R, ANDHRA PRADESH, 520015",BARMA COLONY D NO 77 85 1 32 BARMA COLONY ROOM NO 1 FIRST FLOOR ANDHRA PRADESH 520015,25014774,10120006000434,match,91.8918918918919,True,Match
"PLOT NO.6B, O2, SAIGURU, RAJPAL COLONY, MAKHAMALABAD NAKA, PANCHAWATI, NASHIK, NASHIK, MAHARASHTRA, 422003",MAKHAMALABAD ROAD RAJPAL COLONY MAKHAMALABAD NAKA MAHARASHTRA 422003,25014775,11515027001792,match,94.5054945054945,True,Match
"THE EXECUTIVE CENTER LEVEL II CANBERRA BLOCK UB CITY 24 VITTAL MALLYA ROAD  BANGALORE, B.B.M.P EAST, KARNATAKA, 560001",SHANTHINAGAR 24 VITTAL MALLYA ROAD CANBERRA BLOCK KARNATAKA 560001,25014782,21223190000143,match,87.6190476190476,True,Match
"GAT NO. 32, NEW VASAHAT, SHIROLI PULACHI, TAL. HATKANANGALE,, KOLHAPUR, MAHARASHTRA, 416122",SHIROLI PULACHI PLOT NO 134   SHIVAJI PARK KOLHAPUR MAHARASHTRA 416012,25014788,11518043000532,not match,78,False,Ok But Wrong Pincode
"SY NO.38/1 NAGARUR VILLAGE, DASANPURA HOBLI, BANGALORE NORTH TALUK -562123, BANGALORE URBAN, KARNATAKA, 562123",SY NO 38 1 NAGARUR VILLAGE DASANAPURA HOBLI NAGAPUR KARNATAKA 562123,25014792,10020043003455,match,81.5533980582524,True,Match
"SY NO.38/1 NAGARUR VILLAGE, DASANPURA HOBLI, BANGALORE NORTH TALUK -562123, BANGALORE URBAN, KARNATAKA, 562123",GROUND FLOUR 38 1  DASANAPURA HOBALI  KARNATAKA 562123,25020867,10020043003455,not match,56.6929133858268,True,Match
"S/NO 201 202 203/3, GUMMANAHALLI ROAD BYADGI, HAVERI , KARNATAKA, 581106",BYADGI HAVERI GUMMANAHALLI ROAD  KARNATAKA 581106,25014793,11223999000225,match,100,True,Match
"6,CANAL STREETKOLKATA-14, KOLKATA, WEST BENGAL, 700014",CANAL STREET 6 KOLKATA  WEST BENGAL 734005,25014802,10014031001094,not match,88.5245901639344,False,Ok But Wrong Pincode
"6,CANAL STREETKOLKATA-14, KOLKATA, WEST BENGAL, 700014",6  CANAL STREET  WEST BENGAL 700014,25015621,10014031001094,match,84.4444444444444,True,Match
"6,CANAL STREETKOLKATA-14, KOLKATA, WEST BENGAL, 700014",6 CANAL STREET  WEST BENGAL 700014,25015622,10014031001094,match,84.4444444444444,True,Match
"H.NO:12-11-1510, BOUDHA NAGAR, WARASIGUDA, SECUNDERABAD., HYDERABAD, TELANGANA, 500061",SECUNDERABAD NORTH ZONE 12 11 1510  BOUDHANAGAR WARASIGUDA TELANGANA 500061,25014804,13619014000904,not match,69.0647482014388,True,Match
"21-1-404, ART SILK BHAVAN, NEAR GUPTA HOSPITAL,  RIKABGUNJ, HYDERABAD, HYDERABAD, TELANGANA, 500002",ART SILK BHAVAN 21 1 404  NEAR GUPTA HOSPITAL RIKABGUNJ TELANGANA 500002,25014805,13622015000383,match,92.436974789916,True,Match
"MILKAT NO.2132,SR.NO.35/1,MAUJE PISOLI,TAL-HAVELI,DIST-PUNE,411048, PUNE, MAHARASHTRA, 411048",DAGDE WASTI PISOLI PUNE  MAHARASHTRA 411060,25014815,11519036000871,not match,79.3103448275862,False,Ok But Wrong Pincode
"PLOT NO-68,BESIDE P.B. & CO,GIDC,KANSARI,KHAMBHAT, ANAND  , GUJARAT, 388630",PLOT NO 68 BESIDE P B CO GIDC  KANSARI KAMBHAT GUJRAT GUJARAT 388630,25014820,10722004000120,match,86.8852459016393,True,Match
"788-89, SIDDHIVINAYAK APARTMENT, NEAR SAT TOTI POLICE CHOWKI,KASABA PETH , PUNE, MAHARASHTRA, 411011",788 89 SIDDHIVINAYAK BUILDING KASBA  PETH MAHARASHTRA 411011,25014822,11520035000576,not match,73.1707317073171,True,Match
"GA 102 - A.P.M.C. MARKET, SAYAJIPURA MARKET YARD,N.H. N0.8 ,AJWA CHOKDI,, VADODARA, GUJARAT, 391340",SAYAJI PURA MARKET YARD NEAR AJWA CHOWKDI VADODRA GUJARAT 390019,25014825,10714024000443,not match,74.6268656716418,False,Ok But Wrong Pincode
"PLOT.NO:105 AND 106,ROAD NO:16,GREEN PARK COLONY,SAROORNAGAR,HYDERABAD., HYDERABAD, TELANGANA, 500035",ROAD NO 16 GREENPARK COLONY PLOT NO 106 SAROOR NAGAR TELANGANA 500035,25014831,13619012000648,not match,71.9424460431655,True,Match
"3RD B MAIN, 5TH A CROSS, B.NO 426, HRBR LAYOUT, FLAT NO G1, PAMPA RELIANCE, HRBR LAYOUT, BENGALURU, B.B.M.P EAST, KARNATAKA, 560043",FLAT NO G1 HRBR LAYOUT PAMPA RELIANCE 3RD MAIN 5TH CROSS B NO426 KARNATAKA 560043,25014841,21223191000078,match,95.7746478873239,True,Match
"D.NO. 2-97, SURAYAPALEM, GOLLAPUDI PANCHAYAT, VIJAYAWADA RURAL, N T R, ANDHRA PRADESH, 521225",GOLLAPUDI PANCHAYAT D NO 2 97 VIJAYAWADA ANDHRA PRADESH 521225,25014846,10121006001134,match,95.2380952380952,True,Match
"SY NO, 55/6, SAS FRESH FURITS, VABSANDRA VILLAGE,  JIGANI HOBLI, ANEKAL TALUK, BANGALORE, BANGALORE URBAN, KARNATAKA, 560105",NO 55 6 VABSANTRA VAILLAGE ANEKAL JIGANI KARNATAKA 560105,25014849,11223302000204,not match,76.5432098765432,True,Match
"NO 22/1,1ST CROSS,NISARGA LAYOUT,BYRATHI,BIDARAHALLI HOBLI,BANGALORE, B.B.M.P EAST, KARNATAKA, 560077",NO 22 1 1ST CROSS NISAGA LAYOUT  KARNATAKA 560077,25014858,21218187000396,match,90.6666666666667,True,Match
"532 S.K.B SARANI , NORTH TWENTY FOUR PARGANAS, WEST BENGAL, 700030",NORTH 24 PARGANS 532 KOLKATA  WEST BENGAL 700030,25014863,12823013000990,not match,69.4736842105263,True,Match
"D.NO.76-18-256C, BHAVANIPURAM, VIJAYAWADA, N T R, ANDHRA PRADESH, 520012",76 1B 256C BHAVANIPURAM VIJAYAWADA  ANDHRA PRADESH 520012,25014866,10119006000361,match,87.3563218390805,True,Match
"1 ST FLOOR, A-165, PUSHP INDUSTRIAL PARK, NR. PATEL MILL, RAKHIAL, AHMEDABAD., AHMEDABAD, GUJARAT, 380021",PUSHP INDUSTRIAL PARK A 165 RAKHIYAL GUJARAT 382001,25014867,10721026000563,not match,79.4520547945205,False,Ok But Wrong Pincode
"KCC BANK ROAD, MEDRA ONI AKHANI GALLI, DHARWAD., HDMC, KARNATAKA, 580001",KCC BANK ROAD ONI AKHANI GALLI CTS NO 761 ALB AKHANI GALI KARNATAKA 580001,25014869,11220336000208,match,80.8080808080808,True,Match
"74,NEAR DUMDUM POLICE STATION,LALJI SAHA STREET,DUMDUM CANTONMENT,KOLKATA,WEST BENGAL, NORTH TWENTY FOUR PARGANAS, WEST BENGAL, 700028",LALJI SAHA STREET 74 DUM DUM CANTT  WEST BENGAL 700028,25014873,12822013000445,match,86.4864864864865,True,Match
"SURVEY  NO 106, SALE HALL, GALA NO 42,43,50,51, KRUSHI UTPANNA BAJAR SAMITI, DINDORI ROAD, PANCHVATI, NASHIK, NASHIK, MAHARASHTRA, 422003",MAIN MARKET YARD GALA NO 42 43 50 51 PANCHAVATI MAHARASHTRA 422003,25014877,11522072000229,not match,68.8888888888889,True,Match
"SHOP NO 619 KATHA NO 497 K R PURAM MAIN ROAD (OIL MILL ROAD) K R PURAM BANGALORE, B.B.M.P EAST, KARNATAKA, 560036",GROUND FLOOR SHOP NO 619 KATHA 2MAIN RAODA KR PURAM KARNATAKA 560036,25014880,11222333001850,not match,70.2127659574468,True,Match
"SHOP NO 619 KATHA NO 497 K R PURAM MAIN ROAD (OIL MILL ROAD) K R PURAM BANGALORE, B.B.M.P EAST, KARNATAKA, 560036",GROUND FLOOR SHOP NO 619 KATHA 2MAIN RAODA KR PURAM KARNATAKA 560036,25020638,11222333001850,not match,70.2127659574468,True,Match
"R RAGHAVENDRA SHETTY  PROPRIETOR, SY.NO. 17, SANGAPUR ROAD, MANVI, RAICHUR, KARNATAKA, 584123",SRI SHANKAR HITECH INDUSTRIES SY NO  17 SANGAPUR ROAD MANVI RAICHUR KARNATAKA 584123,25014881,11219324000338,not match,75.4098360655738,True,Match
"PUSHADAPU NAGARAJU,D.NO.0/8/5, MAIN ROAD, AYODHYA NAGAR, VIJAYAWADA, N T R, ANDHRA PRADESH, 520003",AYODHYA NAGAR MAIN ROAD D NO 0 8 5  MAIN ROAD VIJAYAWADA ANDHRA PRADESH 520003,25014885,10117006001058,match,100,True,Match
"ANDHRA SEA FOODS, D.NO:8-13/2-242, NEAR CYCLONE SHELER, PEDANAGAMAYYAPALEM, , VISAKHAPATNAM, CHIPPADA, ANDHRA PRADESH, 531162",PEDANAGAMAYYAPALEM BHEEMUNIPATNAM VISKAHAPATNAM ANDHRA PRADESH 531162,25014892,20120038001675,not match,69.4736842105263,True,Match
"PRAKASH BARGI , THASILDAR COLONY, SHRINAGAR,UNKAL,HUBLI, HDMC, KARNATAKA, 580025",TAHASHILDAR COLONY 27 HUBLI HUBLI  KARNATAKA 580025,25014895,21221201000560,not match,74.5762711864407,True,Match
"GF-SHOP NO-1,SUDARSHAN PRIME,OPP. NIL GIRI FLATS,SOLA,AHMEDABAD, AHMEDABAD, GUJARAT, 380060",GROUND FLOOR SUDARASHAN PRIME BHAGV ATVIDHY GUJARAT 380060,25014900,10719026001316,not match,59.504132231405,True,Match
"KRISHNENDU SANTRA (PROPRIETOR) VILL/PO/GP-KHOSALPUR, SANTRA PARA, PS- AMTA, HOWRAH, WEST BENGAL, 711401",KHOSALPUR PLOT NO 1500 AMTA HOOGLY  WEST BENGAL 711401,25014902,12820008000261,not match,53.8461538461539,True,Match
"DOOR NO:1-6-239/3,BAYA BASTHI, ZAMISTANPUR,FISH MARKET, MUSHEERABAD,HYDERABAD, HYDERABAD, TELANGANA, 500020",NEAR JAYABHERI ENCLAVE 1 60 38 A KO NDAPUR ROAD ANJAIAH NAGAR  TELANGANA 500084,25014913,13619011000885,not match,44.8717948717949,False,Not Match
"GROUND FLOOR, PLOT NO 40, AMOGH, KESHWAPUR, BADAMI NAGAR, HUBBALLI., HDMC, KARNATAKA, 580023",KESHWAPUR 866 10 HUBLI HEMANTH NAGAR MAIN CROSS KARNATAKA 580023,25014914,11215336000113,not match,63.1578947368421,True,Match
"MUZAMMIL S/O RIZWAN BASHA  6TH CROSS JAYANAGARA SHIKARIPURA, SHIMOGA, BHADRAPURA, KARNATAKA, 577427",6TH CROSS JAYANAGAR SHIKARIPURA  BHADRAPURA SHIKARIPURA KARNATAKA 577427,25014915,21222146000002,match,89.3617021276596,True,Match
"161 JALARAM ESTATE NR. SANAND CHOWKDI SARKHEJ AHMEDABAD-382210, AHMEDABAD, SARKHEJ(NEW WEST ZONE), GUJARAT, 382210",JALARAM ESTATE NR SAHAND CHOWKDI SARKHEJ GUJARAT 382210,25014917,20720033000245,match,92.1348314606742,True,Match
"SURVEY NO 7, HUSKUR MAIN ROAD, MAKALI VILLAGE, BEHIND GOLDEN SEEMS FACTORY, BANGALORE NORTH TQ, BANGALORE 562162, BANGALORE URBAN, KARNATAKA, 562162",NO 101 NEW TIMBERYARD LAYOUT MYSORE ROAD KARNATAKA 560026,25015432,10020043003083,not match,50.7462686567164,False,Ok But Wrong Pincode
"16 MALL AVENUE NR RAM ASHRAM SCHOOL, AMRITSAR, PUNJAB, 143001",16 MALL AVENUE NEAR RAM ASHRAM SCHOOL PUNJAB 143001,25015490,12115001000185,match,93.9759036144578,True,Match
"16 MALL AVENUE NR RAM ASHRAM SCHOOL, AMRITSAR, PUNJAB, 143001",16 MALL AVENUE NEAR RAM ASHRAM SCHOOL PUNJAB 143001,25015491,12115001000185,match,93.9759036144578,True,Match
"KH. NO - 451 TO 454 AND 456, EXTENDED LAL DORA , SEED FARM ROAD ,VILLAGE ALIPUR- DELHI-36, NORTH   , DELHI, 110036",KH NO   451 TO 454 AND 456 EXTENDED LAL DORA DELHI 110036,25015512,13316002000263,match,100,True,Match
"KH. NO - 451 TO 454 AND 456, EXTENDED LAL DORA , SEED FARM ROAD ,VILLAGE ALIPUR- DELHI-36, NORTH   , DELHI, 110036",NEAR LALTAIN FACTORY KHASRA NO 481 482 AND 483 DELHI 110036,25015513,13316002000263,not match,48.6486486486487,True,Not Match
"C-35, OKHLA INDUSTRIAL AREA, PHASE 1, SOUTH EAST, DELHI, 110020",SAFDARJUNG DEVELOPMENT AREA C 14 DELHI 110016,25015516,13320010000026,not match,51.685393258427,False,Ok But Wrong Pincode
"C-35, OKHLA INDUSTRIAL AREA, PHASE 1, SOUTH EAST, DELHI, 110020",SAFDARJUNG DEVELOPMENT AREA C 14 DELHI 110016,25015517,13320010000026,not match,51.685393258427,False,Ok But Wrong Pincode
"C/O LAXMI AGENCY, RADHA RANI METALS PRIVATE LIMITED,E-343- B, VISHWAKARMA INDUSTRIAL AREA, JAIPUR - 302013 ( RAJASTHAN ), JAIPUR, RAJASTHAN, 302013",ROAD NO   9J  VKI AREA C O M S LAXMI AGENCY RAJASTHAN 302013,25015536,12216026001461,not match,76.5432098765432,True,Match
"C/O LAXMI AGENCY, RADHA RANI METALS PRIVATE LIMITED,E-343- B, VISHWAKARMA INDUSTRIAL AREA, JAIPUR - 302013 ( RAJASTHAN ), JAIPUR, RAJASTHAN, 302013",E 344   B  VISHWAKARMA INDUSTRIAL A JAIPUR RAJASTHAN RAJASTHAN 302013,25015537,12216026001461,match,91.1111111111111,True,Match
"PLOT NO.4, BLOCK- A, SECTOR-81, NOIDA, GAUTAM BUDDHA NAGAR , UTTAR PRADESH, 201306",PLOT NO 4 BLOCK A SECTOR 81 UTTAR PRADESH 201301,25015576,10018051002738,not match,75.7575757575758,False,Ok But Wrong Pincode
"PLOT NO.4, BLOCK- A, SECTOR-81, NOIDA, GAUTAM BUDDHA NAGAR , UTTAR PRADESH, 201306",PLOT NO 4 BLOCK SECTOR 81 NOIDA UTTAR PRADESH 201306,25015577,10018051002738,not match,78.3783783783784,True,Match
"J.L. NO. 149, DEBHOG,BHABANIPUR, HALDIA, WEST BENGAL, 721657, PURBA MEDINIPUR, WEST BENGAL, 721657",687 ANANDPUD WEST BENGAL 700017,25015607,10012031000014,not match,62.8571428571429,False,Ok But Wrong Pincode
"J.L. NO. 149, DEBHOG,BHABANIPUR, HALDIA, WEST BENGAL, 721657, PURBA MEDINIPUR, WEST BENGAL, 721657",687 ANADPUD WEST BENGAL 700017,25015608,10012031000014,not match,64.7058823529412,False,Ok But Wrong Pincode
"SUNDROP BRANDS LIMITED, MAA AMBAE WAREHOUSING PVT LTD, BHADUA, P.O-DANKUNI, HOOGLY-712250, WEST BENGAL, HOOGHLY, WEST BENGAL, 712250",MAA AMBE WAREHOUSE OLD HORLICKS GODOWN  BHADUA WEST BENGAL 712250,25015613,12818007000549,not match,60.2564102564103,True,Match
"SUNDROP BRANDS LIMITED, MAA AMBAE WAREHOUSING PVT LTD, BHADUA, P.O-DANKUNI, HOOGLY-712250, WEST BENGAL, HOOGHLY, WEST BENGAL, 712250",NEAR HOWRAH RLY STATION C O M S APARNA TRADING CORP WEST BENGAL 711103,25015614,12818007000549,not match,46.9135802469136,False,Not Match
"200, DAKSHINDARI ROAD, NORTH TWENTY FOUR PARGANAS, WEST BENGAL, 700048",236 B AJC BOSE ROAD MARBLE ARCH WEST BENGAL 700020,25015615,12819013000425,not match,56.8627450980392,False,Ok But Wrong Pincode
"200, DAKSHINDARI ROAD, NORTH TWENTY FOUR PARGANAS, WEST BENGAL, 700048",236  B AJC BOSE ROAD MARBLE ARCH WEST BENGAL 700020,25015616,12819013000425,not match,56.8627450980392,False,Ok But Wrong Pincode
"109, S.R. COMPOUND, LASUDIYA MORI, DEWAS NAKA, INDORE, MADHYA PRADESH, 453771",45  S R COMPOUND  LASUDIYA MORI  MADHYA PRADESH 452010,25015623,11421850001188,ok check Pin,96.4705882352941,False,Ok But Wrong Pincode
"PLOT NO.E-7/2 M.I.D.C. AREA, JALGAON TAL.JALGAON, JALGAON, MAHARASHTRA, 425003",AREA NEAR JALGAON E 7 2 MAHARASHTRA 425001,25015679,11519031000029,not match,85.2459016393443,False,Ok But Wrong Pincode
"PLOT NO.E-7/2 M.I.D.C. AREA, JALGAON TAL.JALGAON, JALGAON, MAHARASHTRA, 425003",AREA NEAR JALGAON E 7 2 MAHARASHTRA 425001,25015831,11519031000029,not match,85.2459016393443,False,Ok But Wrong Pincode
"PLOT NO. EL-14 TTC IND AREA MIDC MAHAPE NAVI MUMBAI, NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-2), MAHARASHTRA, 400710",VASHI  NAVI G 42 APMC MARKET MAHARASHTRA 400703,25015684,11521015000017,not match,58.1818181818182,False,Ok But Wrong Pincode
"PLOT NO. EL-14 TTC IND AREA MIDC MAHAPE NAVI MUMBAI, NAVI MUMBAI MUNICIPAL CORPORATION (THANE ZONE-2), MAHARASHTRA, 400710",VASHI  NAVI H 33 APMC MARKET MAHARASHTRA 400705,25015685,11521015000017,not match,58.1818181818182,False,Ok But Wrong Pincode
"SURVEY NO.2(P),3(P),4(P),KIADB INDUSTRIAL AREA,BAIKAMPADY, MANGALORE, DAKSHINA KANNADA, KARNATAKA, 575011",OPP TO TOTAL GAS  KIADB IND AREA SURVEY NO 2P  3P   4P KARNATAKA 575011,25015713,10012043000051,not match,66.6666666666667,True,Match
"SY. NO. 17 & 18, KHATA NO. 119, EKRAJAPURA VILLAGE, SULIBELE HOBLI, HOSAKOTE TALUK, BANGALORE RURAL DISTRICT, BANGALORE RURAL, KARNATAKA, 560123",62 2 RIL BUILLDING RICHMOND ROAD  KARNATAKA 560025,25015718,11217303000222,not match,37.5838926174497,False,Not Match
"(ZYD9) NO.62/2, RICHMOND ROAD, AUSTIN TOWER MUSS, , B.B.M.P EAST, KARNATAKA, 560025",RICHMOND ROAD 2ND F  62 2 RIL BUILDING KARNATAKA 560025,25015719,11223333001046,not match,74.6666666666667,True,Match
"NO, 6/4, MAKALI, DASANAPURA HOBLI, APMC YARD ROAD, OPP GOLDEN SEAMS GARMENTS, HOSKUR MAIN ROAD, BANGALORE, BANGALORE URBAN, KARNATAKA, 562162",NEAR HIMALAYA GODOWN NO 50 MADANAYAKANAHALLI KARNATAKA 560076,25015721,11217302000389,not match,42.9447852760736,False,Not Match
"NO, 6/4, MAKALI, DASANAPURA HOBLI, APMC YARD ROAD, OPP GOLDEN SEAMS GARMENTS, HOSKUR MAIN ROAD, BANGALORE, BANGALORE URBAN, KARNATAKA, 562162",NEAR HIMALAYA GODOWN NO 50 MADANAYAKANAHALLI KARNATAKA 562162,25015722,11217302000389,not match,42.9447852760736,True,Not Match
"NO.8, C/O DSV SOLUTIONS PVT LTD., 18TH KM OLD MADRAS ROAD, VIRGONAGAR POST, BANGALORE., BANGALORE URBAN, KARNATAKA, 560049",OLDMADRASROAD VIGRONAGARPOST C OAGILITY LOGISTICS PVTLTD  KARNATAKA 560049,25015723,11215302000074,not match,54.320987654321,True,Match
"NO.8, C/O DSV SOLUTIONS PVT LTD., 18TH KM OLD MADRAS ROAD, VIRGONAGAR POST, BANGALORE., BANGALORE URBAN, KARNATAKA, 560049",OLDMADRASROAD VIGRONAGARPOST C OAGILITY LOGISTICS PVTLTD  KARNATAKA 560049,25015724,11215302000074,not match,54.320987654321,True,Match
"SURVEY NO.42/2B1 (OLD SURVEY NO. 42/2B), ARASINAKUNTE TALUK, GANGAPPA GODOWN, NEAR HOLIDAY PALMS HOTEL, KASABA HOBLI,TUMKUR ROAD, NELAMANGALA TALUK, BANGLORE RURAL, KARNATAKA., BANGALORE RURAL, KARNATAKA, 562123",SURVEY NO 42 2B1 KASABA HOBLI NR HOLIDAY PALMS HOTEL KARNATAKA 562123,25015725,11219303000207,match,97.5206611570248,True,Match
"SURVEY NO.42/2B1 (OLD SURVEY NO. 42/2B), ARASINAKUNTE TALUK, GANGAPPA GODOWN, NEAR HOLIDAY PALMS HOTEL, KASABA HOBLI,TUMKUR ROAD, NELAMANGALA TALUK, BANGLORE RURAL, KARNATAKA., BANGALORE RURAL, KARNATAKA, 562123",SURVEY NO 42 2B1 NEAR HOLIDAY PALMS HOTEL KARNATAKA 562123,25015726,11219303000207,match,100,True,Match
"PLOT N0 21, SIPCOT INDUSTRIAL COMPLEX, PHASE 2, HOSUR- 635109, KRISHNAGIRI, TAMIL NADU, 635109",SIPCOT INDUSTRIAL COMPLEX PLOT NO 21 TAMIL NADU 635019,25015731,10012042000648,ok check Pin,96.7032967032967,False,Ok But Wrong Pincode
"PLOT N0 21, SIPCOT INDUSTRIAL COMPLEX, PHASE 2, HOSUR- 635109, KRISHNAGIRI, TAMIL NADU, 635109",SIPCOT INDUSTRIAL PLOT NO 21 TAMIL NADU 635109,25015732,10012042000648,match,96,True,Match
"SQ. NO 328, 329, 330, 331, 333, OF PUDUR VILLAGE, MEDCHAL, MEDCHAL-MALKAJGIRI, TELANGANA, 501401",DEVARAYMJAL SHAMEERPET D NO 8 112 7 SURVEY NO 721 TELANGANA 500078,25015747,10020047001757,not match,48.8888888888889,False,Not Match
"SQ. NO 328, 329, 330, 331, 333, OF PUDUR VILLAGE, MEDCHAL, MEDCHAL-MALKAJGIRI, TELANGANA, 501401",DEVARAYMJAL SHAMEERPET D NO 8 112 7 SURVEY NO 721 TELANGANA 500078,25015748,10020047001757,not match,48.8888888888889,False,Not Match
"PLOT NO.5-61/1&2, SY.NO. 603, PEDDAMBERPET, ABDULLAPURMET, HYDERABAD, RANGAREDDY, TELANGANA, 501505",GRACE LOGISTICS  5 65 1 PEDDA AMBERPET TELANGANA 501505,25015761,13620010000267,not match,51.5625,True,Match
"15-2-383, BEHIND TARA INTERNATIONAL HOTEL, SIDDIAMBER BAZAR, HYDERABAD, HYDERABAD, TELANGANA, 500012",15 5 469   477 1 C HEERA KUNJ  ASHOK BAZAR TELANGANA 500012,25015779,13623011000621,not match,46.875,True,Not Match
"D.NO. 106/A,101/C, OBULESUNIPALLE VILLAGE, DURGI MANDAL, GUNTUR DISTRICT, NARASARAOPET, ANDHRA PRADESH, 522612",MAIN ROAD 101 A 106 A DUGI MANDAL O BULESUNIPALLE ANDHRA PRADESH 522612,25015797,10120007000778,not match,66.6666666666667,True,Match
